,title,source,category,label
12404,11172,1,3,2
12405,11173,3,1,1
12406,11174,5,2,2
12407,11175,5,6,1
12408,11176,6,3,2
12409,11177,1,7,2
12410,11178,3,1,1
12411,11179,4,3,2
12412,11180,7,5,2
12413,11181,3,6,2
12414,11182,7,5,1
12415,11183,7,5,2
12416,11184,4,7,2
12417,11185,6,2,2
12418,11186,2,7,2
12419,11187,3,1,1
12420,11188,6,5,1
12421,11189,6,3,1
12422,11190,6,7,2
12423,11191,7,6,1
12424,11192,3,7,2
12425,11193,6,7,1
12426,11194,3,5,1
12427,11195,2,5,2
12428,11196,6,1,1
12429,11197,7,4,1
12430,11198,5,6,2
12431,11199,8,3,1
12432,11200,8,2,2
12433,11201,7,1,2
12434,11202,7,4,1
12435,11203,5,5,2
12436,11204,6,2,1
12437,11205,5,4,1
12438,11206,7,6,1
12439,11207,3,1,1
12440,11208,2,6,2
12441,11209,4,5,1
12442,11210,6,1,1
12443,11211,8,4,2
12444,11212,4,6,2
12445,11213,6,7,1
12446,11214,8,2,2
12447,11215,1,5,2
12448,11216,2,2,1
12449,11217,7,7,1
12450,11218,1,1,1
12451,11219,7,3,2
12452,11220,7,1,2
12453,11221,4,3,2
12454,11222,5,2,2
12455,11223,1,1,2
12456,11224,6,5,2
12458,11225,8,3,2
12459,11226,4,4,2
12460,11227,4,2,1
12462,11228,8,3,2
12463,11229,3,4,2
12464,11230,4,1,2
12465,11231,3,6,2
12466,11232,3,7,1
12467,11233,5,4,1
12468,11234,3,2,2
12469,11235,3,1,1
12470,11236,6,5,2
12471,11237,2,4,2
12472,11238,1,3,1
12473,11239,8,5,2
12474,11240,8,5,1
12475,11241,7,6,2
12476,11242,2,4,1
12477,11243,4,1,1
12478,11244,2,4,1
12479,11245,8,5,1
12480,11246,7,2,1
12481,11247,4,1,1
12482,11248,4,6,2
12483,11249,4,2,2
12484,11250,2,1,1
12485,11251,1,3,1
12486,11252,4,7,1
12487,11253,5,2,1
12488,11254,5,1,2
12489,11255,5,3,1
12490,11256,7,4,1
12491,11257,3,3,1
12492,11258,8,6,2
12493,11259,1,6,2
12495,11260,6,1,2
12496,11261,7,3,1
12498,11262,5,4,1
12499,11263,5,7,1
12500,11264,1,7,1
12501,11265,4,1,2
12502,11266,8,5,2
12503,11267,1,7,2
12504,11268,5,3,2
12505,11269,8,5,1
12506,11270,1,3,2
12507,11271,6,6,2
12508,11272,8,6,1
12509,11273,2,4,1
12510,11274,6,1,1
12511,11275,3,7,1
12512,11276,2,3,1
12513,11277,1,4,1
12514,11278,6,5,1
12515,11279,3,4,2
12516,11280,2,5,2
12517,11281,5,1,1
12518,11282,5,2,2
12519,11283,4,1,2
12520,11284,4,1,2
12521,11285,2,2,2
12522,11286,2,2,1
12523,11287,5,3,1
12524,11288,3,5,2
12525,11289,3,2,2
12526,11290,4,1,2
12528,11291,4,5,1
12529,11292,8,6,1
12531,11293,4,3,1
12532,11294,7,6,1
12533,11295,6,4,2
12534,11296,8,5,2
12535,11297,3,7,2
12536,11298,8,2,1
12537,11299,7,1,1
12538,11300,8,1,1
12539,11301,8,6,2
12540,11302,2,1,1
12541,11303,1,4,1
12542,11304,7,4,1
12543,11305,7,2,2
12544,11306,8,4,2
12545,11307,1,3,1
12546,11308,2,2,1
12547,11309,6,2,2
12548,11310,1,7,2
12550,11311,1,2,2
12551,11312,6,4,1
12552,11313,1,3,2
12553,11314,2,2,2
12554,11315,1,5,1
12555,11316,4,6,2
12556,11317,4,4,1
12557,11318,2,6,2
12558,11319,8,7,2
12559,11320,7,5,2
12560,11321,7,6,1
12561,11322,7,1,2
12562,11323,3,4,1
12563,11324,4,7,1
12564,11325,4,4,1
12565,11326,5,6,1
12566,11327,2,3,2
12567,11328,7,2,1
12568,11329,7,3,1
12569,11330,5,7,2
12570,11331,2,4,1
12571,11332,6,3,1
12572,11333,4,6,1
12573,11334,2,3,1
12574,11335,8,1,1
12575,11336,6,3,1
12576,11337,3,5,2
12578,11338,3,7,1
12580,11339,3,5,2
12581,11340,6,1,2
12583,11341,2,6,2
12584,11342,6,5,1
12585,11343,7,7,2
12586,11344,1,3,1
12588,11345,7,4,1
12589,11346,3,6,1
12590,11347,1,2,2
12591,11348,1,4,1
12592,11349,5,6,1
12593,11350,3,5,2
12595,11351,7,2,1
12597,11352,2,3,2
12598,11353,4,6,2
12599,11354,5,7,2
12600,11355,3,7,2
12602,11356,4,7,1
12603,11357,1,5,2
12604,11358,6,6,1
12605,11359,8,7,1
12606,11360,2,4,1
12607,11361,7,2,2
12608,11362,3,3,1
12609,11363,7,1,1
12610,11364,7,5,2
12611,11365,4,3,2
12613,11366,3,7,2
12614,11367,6,2,2
12615,11368,6,5,1
12616,11369,6,6,2
12617,11370,6,4,1
12618,11371,7,7,2
12619,11372,1,1,1
12620,11373,4,2,1
12621,11374,3,3,1
12622,11375,4,1,2
12623,11376,3,2,1
12624,11377,7,7,2
12625,11378,6,1,1
12626,11379,2,4,2
12627,11380,6,1,2
12628,11381,5,2,2
12629,11382,8,2,1
12630,11383,6,7,2
12632,11384,6,7,2
12634,11385,1,5,2
12636,11386,5,6,2
12637,11387,5,1,2
12638,11388,2,6,1
12639,11389,7,5,2
12640,11390,5,2,2
12641,11391,5,3,2
12642,11392,3,3,2
12643,11393,8,4,2
12644,11394,2,7,2
12645,11395,1,6,2
12646,11396,5,4,1
12647,11397,1,7,1
12648,11398,5,1,2
12649,11399,3,6,1
12650,11400,4,4,1
12651,11401,2,6,1
12652,11402,5,1,1
12653,11403,7,2,1
12654,11404,2,3,1
12655,11405,4,6,2
12656,11406,3,6,2
12657,11407,5,5,2
12659,11408,8,5,1
12660,11409,3,4,1
12661,11410,2,7,2
12662,11411,8,2,2
12663,11412,8,1,2
12664,11413,6,6,2
12665,11414,6,7,1
12666,11415,2,6,1
12667,11416,8,2,1
12668,11417,5,4,2
12669,11418,4,6,1
12670,11419,1,7,2
12671,11420,4,1,2
12672,11421,3,4,1
12673,11422,1,4,2
12674,11423,8,3,2
12675,11424,3,4,1
12676,11425,4,3,1
12677,11426,6,3,2
12679,11427,7,7,2
12680,11428,8,4,1
12681,11429,8,6,1
12684,11430,8,1,1
12685,11431,7,6,1
12686,11432,4,7,2
12687,11433,7,2,1
12688,11434,4,1,2
12689,11435,2,6,2
12690,11436,1,6,1
12691,11437,2,6,2
12692,11438,8,6,2
12693,11439,3,6,2
12694,11440,3,7,2
12695,11441,8,5,2
12696,11442,4,5,1
12697,11443,8,3,1
12698,11444,7,5,1
12699,11445,3,2,2
12700,11446,7,7,1
12701,11447,7,6,1
12702,11448,7,6,1
12703,11449,1,1,1
12704,11450,7,5,2
12705,11451,7,3,1
12706,11452,6,4,1
12707,11453,8,7,1
12708,11454,2,3,2
12709,11455,6,3,1
12710,11456,1,6,2
12712,11457,7,4,2
12713,11458,4,6,2
12714,11459,1,4,2
12715,11460,8,6,1
12716,11461,1,2,1
12717,11462,1,1,1
12718,11463,7,7,2
12719,11464,6,5,2
12720,11465,6,1,2
12722,11466,7,6,2
12723,11467,3,3,2
12724,11468,1,2,2
12725,11469,2,4,1
12726,11470,2,2,2
12727,11471,5,4,2
12729,11472,5,2,1
12731,11473,6,4,2
12732,11474,5,3,2
12733,11475,8,3,1
12734,11476,3,6,2
12735,11477,4,5,1
12736,11478,6,6,1
12737,11479,5,3,1
12738,11480,5,6,2
12740,11481,1,5,2
12741,11482,6,3,1
12742,11483,3,4,2
12743,11484,7,2,2
12744,11485,7,2,1
12745,11486,2,7,1
12746,11487,2,5,1
12747,11488,5,5,1
12748,11489,2,3,1
12749,11490,5,7,1
12750,11491,7,5,1
12751,11492,5,2,2
12752,11493,1,1,2
12754,11494,4,2,2
12757,11495,8,7,1
12759,11496,8,5,1
12760,11497,1,6,2
12761,11498,8,6,1
12762,11499,6,6,2
12763,11500,3,6,2
12764,11501,3,5,2
12765,11502,2,7,2
12766,11503,8,4,1
12767,11504,3,4,1
12768,11505,8,4,1
12769,11506,3,4,1
12770,11507,1,6,2
12771,11508,3,3,2
12772,11509,1,3,1
12773,11510,1,2,1
12774,11511,3,4,1
12775,11512,5,2,1
12776,11513,1,7,2
12777,11514,7,7,1
12778,11515,8,4,2
12779,11516,5,6,2
12780,11517,1,4,1
12782,11518,1,4,2
12783,11519,4,1,1
12784,11520,3,3,1
12785,11521,1,4,2
12786,11522,8,2,2
12787,11523,1,3,1
12788,11524,5,6,1
12789,11525,4,7,1
12790,11526,7,2,1
12792,11527,3,2,2
12793,11528,1,1,2
12794,11529,8,5,2
12795,11530,3,2,2
12796,11531,6,6,1
12797,11532,6,3,2
12798,11533,3,6,1
12799,11534,5,5,1
12802,11535,6,4,1
12803,11536,7,5,2
12804,11537,2,2,2
12805,11538,2,5,1
12806,11539,3,7,2
12807,11540,6,6,1
12808,11541,4,1,1
12809,11542,6,1,1
12810,11543,1,5,2
12811,11544,4,4,1
12812,11545,7,4,1
12813,11546,5,4,1
12814,11547,1,3,1
12815,11548,8,4,1
12816,11549,4,3,1
12817,11550,2,3,1
12818,11551,6,6,2
12819,11552,8,5,1
12820,11553,6,2,1
12821,11554,6,6,1
12824,11555,2,7,2
12825,11556,6,6,1
12826,11557,7,3,2
12827,11558,4,7,1
12828,11559,3,1,2
12829,11560,7,3,2
12830,11561,5,1,2
12831,11562,6,5,2
12832,11563,7,4,2
12833,11564,7,6,2
12834,11565,8,4,1
12835,11566,6,4,2
12836,11567,2,1,1
12837,11568,2,5,1
12838,11569,8,2,2
12840,11570,2,1,2
12841,11571,4,4,2
12842,11572,6,1,2
12843,11573,6,2,1
12844,11574,3,3,1
12845,11575,8,6,1
12846,11576,2,5,2
12847,11577,2,2,1
12848,11578,8,6,1
12849,11579,7,1,1
12850,11580,2,4,1
12851,11581,4,7,2
12852,11582,3,6,1
12853,11583,3,3,2
12854,11584,5,6,1
12855,11585,3,6,2
12856,11586,6,5,2
12857,11587,7,2,1
12858,11588,6,3,2
12859,11589,6,4,2
12860,11590,2,5,1
12861,11591,5,5,1
12862,11592,4,2,2
12864,11593,5,2,1
12866,11594,4,5,1
12867,11595,1,7,2
12868,11596,5,5,1
12869,11597,7,7,1
12870,11598,4,1,2
12871,11599,6,7,2
12872,11600,4,3,1
12873,11601,4,1,1
12874,11602,5,4,2
12875,11603,2,6,1
12876,11604,5,6,2
12877,11605,5,5,2
12878,11606,7,7,1
12879,11607,3,1,1
12881,11608,8,2,2
12882,11609,8,2,2
12883,11610,2,2,2
12884,11611,3,1,1
12885,11612,7,5,2
12886,11613,4,3,1
12887,11614,5,2,1
12889,11615,1,5,2
12890,11616,5,4,1
12891,11617,4,5,2
12893,11618,1,4,2
12894,11619,3,3,1
12896,11620,2,1,2
12897,11621,8,4,2
12898,11622,7,7,1
12899,11623,3,2,2
12900,11624,3,5,1
12901,11625,5,6,1
12902,11626,3,4,1
12904,11627,2,6,2
12905,11628,8,1,1
12906,11629,6,7,2
12907,11630,8,2,1
12908,11631,4,2,1
12909,11632,8,5,1
12910,11633,3,4,2
12912,11634,1,4,1
12913,11635,4,2,2
12914,11636,3,1,2
12917,11637,8,7,2
12918,11638,5,5,2
12919,11639,8,1,1
12921,11640,6,5,1
12922,11641,1,5,1
12924,11642,8,6,1
12926,11643,5,2,2
12927,11644,3,6,1
12928,11645,1,2,2
12929,11646,8,2,2
12930,11647,8,5,2
12931,11648,3,3,1
12932,11649,6,1,2
12933,11650,4,3,2
12934,11651,5,7,2
12935,11652,8,6,2
12936,11653,2,4,1
12937,11654,8,2,1
12938,11655,2,4,2
12939,11656,2,3,1
12940,11657,3,4,2
12941,11658,2,6,1
12942,11659,8,7,2
12943,11660,8,7,2
12944,11661,1,1,2
12945,11662,2,5,2
12946,11663,1,1,2
12947,11664,2,4,1
12948,11665,2,4,1
12949,11666,6,2,2
12951,11667,7,5,2
12952,11668,7,1,1
12954,11669,7,5,2
12956,11670,1,3,2
12957,11671,5,6,2
12958,11672,8,5,1
12959,11673,3,4,2
12960,11674,7,5,1
12961,11675,6,7,1
12962,11676,8,7,2
12963,11677,5,1,1
12964,11678,5,7,1
12966,11679,7,2,2
12967,11680,6,2,1
12968,11681,3,2,2
12969,11682,5,1,2
12970,11683,3,1,1
12971,11684,2,4,1
12972,11685,5,2,1
12973,11686,1,6,2
12974,11687,6,2,2
12975,11688,4,4,1
12976,11689,7,1,1
12977,11690,3,6,1
12978,11691,2,6,1
12979,11692,8,3,1
12980,11693,5,3,2
12981,11694,4,6,2
12982,11695,5,7,2
12983,11696,4,1,1
12984,11697,6,5,1
12985,11698,8,4,2
12986,11699,8,7,1
12987,11700,1,2,2
12988,11701,2,2,1
12989,11702,3,3,1
12990,11703,1,5,2
12991,11704,8,4,2
12992,11705,3,5,1
12993,11706,5,6,2
12994,11707,4,1,2
12995,11708,2,7,1
12996,11709,1,7,1
12998,11710,6,3,2
12999,11711,5,2,1
13000,11712,5,5,1
13001,11713,2,1,2
13002,11714,3,5,1
13003,11715,5,7,2
13004,11716,4,7,2
13005,11717,2,5,2
13006,11718,8,4,2
13007,11719,8,2,2
13008,11720,4,5,2
13009,11721,4,7,1
13010,11722,2,6,1
13011,11723,3,2,2
13012,11724,5,6,1
13013,11725,2,2,1
13014,11726,7,5,2
13015,11727,3,3,1
13016,11728,2,6,2
13017,11729,6,5,2
13019,11730,8,1,1
13020,11731,7,5,1
13021,11732,5,2,2
13022,11733,4,5,2
13023,11734,7,3,2
13024,11735,4,1,2
13025,11736,1,3,1
13026,11737,8,1,1
13027,11738,2,2,1
13028,11739,4,6,2
13029,11740,2,1,2
13030,11741,7,7,2
13032,11742,7,3,1
13033,11743,1,6,2
13034,11744,5,1,2
13035,11745,5,7,2
13036,11746,7,6,2
13037,11747,2,7,2
13038,11748,7,5,2
13039,11749,1,1,1
13040,11750,7,5,1
13041,11751,8,6,2
13042,11752,7,2,1
13043,11753,5,4,2
13044,11754,3,4,1
13045,11755,8,6,1
13046,11756,7,7,2
13047,11757,8,4,2
13048,11758,3,3,1
13049,11759,1,6,1
13050,11760,2,7,2
13051,11761,4,6,1
13052,11762,6,2,2
13053,11763,8,1,1
13054,11764,2,4,2
13056,11765,6,5,1
13057,11766,3,7,1
13058,11767,1,3,2
13059,11768,1,4,2
13060,11769,8,2,2
13061,11770,1,7,1
13063,11771,7,3,2
13064,11772,1,4,1
13065,11773,2,5,2
13066,11774,6,5,2
13067,11775,3,4,2
13068,11776,2,1,1
13069,11777,3,2,1
13071,11778,3,3,2
13072,11779,7,4,1
13073,11780,8,5,1
13074,11781,5,5,2
13075,11782,7,2,2
13076,11783,8,4,1
13077,11784,3,6,1
13078,11785,1,4,1
13079,11786,5,3,2
13080,11787,8,2,2
13081,11788,6,2,1
13082,11789,1,2,1
13083,11790,2,3,1
13085,11791,3,4,2
13086,11792,4,1,1
13087,11793,5,1,1
13088,11794,7,6,2
13089,11795,1,7,1
13090,11796,6,2,2
13091,11797,6,6,1
13092,11798,1,7,1
13093,11799,1,7,1
13094,11800,8,7,2
13095,11801,5,7,2
13096,11802,4,2,2
13097,11803,6,3,1
13098,11804,2,6,2
13099,11805,2,3,2
13100,11806,8,6,1
13101,11807,7,1,1
13102,11808,8,1,2
13103,11809,5,2,2
13104,11810,8,5,1
13105,11811,8,2,1
13106,11812,5,3,1
13107,11813,2,1,2
13108,11814,3,6,1
13109,11815,6,1,2
13110,11816,3,5,1
13111,11817,1,4,1
13112,11818,8,4,1
13113,11819,2,7,1
13114,11820,2,6,2
13115,11821,5,3,2
13116,11822,4,7,2
13117,11823,3,6,2
13118,11824,8,7,1
13119,11825,5,7,1
13120,11826,2,7,2
13122,11827,1,3,2
13123,11828,4,5,1
13124,11829,4,6,2
13125,11830,3,5,1
13126,11831,8,2,2
13127,11832,4,3,1
13128,11833,1,3,2
13129,11834,7,2,2
13131,11835,3,5,2
13132,11836,1,1,1
13133,11837,4,7,1
13134,11838,5,3,1
13135,11839,8,1,2
13136,11840,4,1,2
13137,11841,5,6,1
13138,11842,5,1,2
13139,11843,1,5,1
13140,11844,1,1,1
13141,11845,1,4,2
13142,11846,8,4,1
13143,11847,6,3,1
13144,11848,4,4,2
13146,11849,1,1,1
13148,11850,1,6,2
13149,11851,5,6,1
13153,11852,3,4,1
13154,11853,6,5,2
13156,11854,8,4,2
13157,11855,2,5,1
13158,11856,1,6,1
13159,11857,6,5,1
13160,11858,1,3,2
13161,11859,8,6,2
13162,11860,5,5,2
13163,11861,2,6,2
13165,11862,4,1,1
13166,11863,5,3,1
13167,11864,5,1,1
13168,11865,4,2,2
13169,11866,7,3,1
13170,11867,6,5,2
13171,11868,8,3,1
13172,11869,8,7,1
13173,11870,4,1,1
13174,11871,8,6,1
13175,11872,5,5,2
13176,11873,1,2,2
13177,11874,5,6,2
13178,11875,1,1,2
13179,11876,3,1,1
13180,11877,7,5,2
13182,11878,6,2,2
13184,11879,1,4,2
13185,11880,7,1,2
13186,11881,4,7,2
13187,11882,3,6,2
13188,11883,1,6,1
13189,11884,5,7,2
13190,11885,4,3,2
13191,11886,8,5,2
13192,11887,2,5,1
13193,11888,4,1,2
13194,11889,6,3,2
13195,11890,2,5,1
13196,11891,8,7,1
13197,11892,2,2,2
13198,11893,3,7,2
13199,11894,2,6,2
13200,11895,2,4,1
13201,11896,2,3,1
13202,11897,5,5,2
13203,11898,4,5,2
13204,11899,7,4,2
13205,11900,1,1,2
13206,11901,1,1,2
13208,11902,5,7,1
13209,11903,8,4,2
13210,11904,3,7,2
13211,11905,5,3,1
13212,11906,3,7,2
13213,11907,7,2,1
13214,11908,7,5,1
13215,11909,3,3,2
13216,11910,4,6,2
13217,11911,4,2,1
13218,11912,3,2,1
13219,11913,6,4,2
13220,11914,5,4,2
13221,11915,7,4,1
13222,11916,4,2,1
13223,11917,5,2,1
13224,11918,7,6,2
13225,11919,3,6,2
13226,11920,6,3,2
13227,11921,8,6,1
13228,11922,8,2,2
13229,11923,5,4,2
13230,11924,3,7,2
13232,11925,5,3,1
13233,11926,3,3,1
13235,11927,8,1,2
13236,11928,5,4,1
13237,11929,1,1,2
13238,11930,2,1,1
13239,11931,5,5,2
13240,11932,4,4,1
13241,11933,3,1,1
13242,11934,3,7,2
13243,11935,8,3,2
13244,11936,7,3,1
13245,11937,3,5,2
13248,11938,1,3,1
13249,11939,6,3,2
13250,11940,7,3,2
13251,11941,4,3,2
13252,11942,8,4,2
13253,11943,3,5,2
13254,11944,3,5,1
13255,11945,4,4,1
13256,11946,8,5,1
13257,11947,6,4,1
13258,11948,1,1,1
13259,11949,1,6,1
13260,11950,2,5,1
13261,11951,6,5,1
13262,11952,2,6,1
13263,11953,5,2,2
13264,11954,2,3,2
13265,11955,1,3,1
13266,11956,3,2,2
13267,11957,5,2,2
13268,11958,5,6,1
13269,11959,1,7,2
13270,11960,7,4,2
13271,11961,4,7,2
13272,11962,1,4,1
13273,11963,5,2,1
13274,11964,3,6,2
13275,11965,8,7,2
13276,11966,6,3,1
13278,11967,5,2,1
13279,11968,1,1,2
13280,11969,1,6,2
13281,11970,5,7,2
13282,11971,8,4,1
13283,11972,8,5,1
13284,11973,5,2,2
13285,11974,3,6,1
13286,11975,1,4,1
13287,11976,4,6,1
13288,11977,2,5,1
13289,11978,8,5,2
13290,11979,7,2,2
13291,11980,6,5,2
13292,11981,1,6,1
13293,11982,8,3,2
13294,11983,8,6,2
13295,11984,1,4,2
13296,11985,5,1,1
13297,11986,5,2,2
13298,11987,7,2,2
13299,11988,3,5,1
13300,11989,4,3,2
13301,11990,7,4,2
13302,11991,1,3,2
13303,11992,6,7,1
13304,11993,2,2,2
13305,11994,5,3,1
13306,11995,3,7,2
13307,11996,3,2,1
13308,11997,2,3,1
13309,11998,3,6,2
13311,11999,5,5,2
13312,12000,5,2,1
13313,12001,7,6,2
13314,12002,4,7,2
13315,12003,8,6,1
13316,12004,3,6,2
13317,12005,3,6,1
13318,12006,1,6,1
13319,12007,7,2,2
13320,12008,3,2,2
13321,12009,6,1,2
13322,12010,1,1,2
13323,12011,2,5,2
13324,12012,2,3,2
13325,12013,7,2,2
13326,12014,8,7,2
13327,12015,8,3,2
13328,12016,7,4,2
13329,12017,3,5,1
13330,12018,4,6,1
13333,12019,7,5,2
13334,12020,2,3,1
13335,12021,2,6,2
13336,12022,6,7,1
13337,12023,2,5,1
13338,12024,8,7,2
13339,12025,4,4,1
13340,12026,6,5,1
13341,12027,4,2,1
13342,12028,2,3,1
13343,12029,6,5,2
13344,12030,6,2,1
13345,12031,3,2,2
13346,12032,5,2,2
13347,12033,5,3,2
13348,12034,1,4,1
13349,12035,5,2,2
13350,12036,6,7,1
13351,12037,2,3,1
13352,12038,1,4,2
13353,12039,8,3,2
13354,12040,8,4,1
13355,12041,6,2,2
13356,12042,7,2,2
13357,12043,5,7,2
13358,12044,8,1,2
13359,12045,6,5,2
13360,12046,4,2,2
13361,12047,3,7,1
13362,12048,8,4,2
13363,12049,1,5,1
13364,12050,4,4,2
13366,12051,3,7,1
13367,12052,3,5,2
13368,12053,4,6,1
13369,12054,8,7,1
13370,12055,7,4,1
13371,12056,4,2,2
13372,12057,6,1,1
13373,12058,5,7,1
13375,12059,8,5,2
13376,12060,5,6,2
13377,12061,4,6,2
13380,12062,5,7,2
13381,12063,2,7,1
13382,12064,7,2,2
13383,12065,8,5,1
13384,12066,6,3,1
13385,12067,8,3,1
13386,12068,5,1,1
13387,12069,8,6,1
13388,12070,3,5,2
13389,12071,2,5,2
13390,12072,2,3,1
13391,12073,8,4,1
13392,12074,8,5,2
13393,12075,6,7,1
13394,12076,7,2,1
13395,12077,6,3,1
13396,12078,5,7,1
13397,12079,2,1,1
13398,12080,2,3,2
13399,12081,5,7,1
13400,12082,1,7,2
13401,12083,4,1,1
13402,12084,8,5,1
13403,12085,1,3,2
13404,12086,2,5,1
13405,12087,3,1,2
13406,12088,7,5,2
13407,12089,6,7,1
13408,12090,7,4,2
13409,12091,1,7,2
13410,12092,1,6,2
13411,12093,8,4,1
13412,12094,1,2,2
13413,12095,7,2,2
13414,12096,4,6,2
13415,12097,6,3,2
13417,12098,3,2,2
13419,12099,4,1,2
13420,12100,2,1,1
13421,12101,1,6,2
13422,12102,5,5,2
13423,12103,5,6,1
13425,12104,3,1,2
13426,12105,8,1,1
13427,12106,7,6,2
13428,12107,2,6,2
13429,12108,7,4,1
13430,12109,8,6,2
13431,12110,5,4,2
13432,12111,2,7,2
13433,12112,7,1,1
13434,12113,5,1,2
13435,12114,7,4,2
13436,12115,7,5,1
13437,12116,3,3,1
13439,12117,1,4,1
13440,12118,7,7,1
13441,12119,2,2,1
13442,12120,5,7,2
13443,12121,1,1,2
13444,12122,2,5,2
13445,12123,8,6,1
13446,12124,3,6,1
13447,12125,5,1,1
13448,12126,8,1,2
13449,12127,3,7,1
13450,12128,5,4,1
13451,12129,3,2,2
13452,12130,5,2,1
13453,12131,2,5,2
13455,12132,3,6,2
13456,12133,1,2,1
13457,12134,3,6,2
13458,12135,8,6,2
13460,12136,1,5,1
13461,12137,6,2,2
13462,12138,4,1,2
13463,12139,2,3,1
13464,12140,1,5,1
13465,12141,7,4,2
13466,12142,3,6,2
13467,12143,7,5,2
13468,12144,6,5,2
13469,12145,5,6,1
13470,12146,7,2,2
13471,12147,5,1,1
13472,12148,3,4,1
13473,12149,4,1,1
13474,12150,7,2,1
13475,12151,4,3,2
13476,12152,4,5,2
13479,12153,7,3,2
13480,12154,7,7,2
13481,12155,2,2,1
13482,12156,5,5,2
13483,12157,4,6,2
13484,12158,5,6,2
13486,12159,2,2,2
13487,12160,1,1,2
13488,12161,7,6,1
13489,12162,3,7,2
13490,12163,6,1,2
13491,12164,1,1,2
13492,12165,1,7,2
13493,12166,3,4,1
13494,12167,1,6,1
13495,12168,8,5,1
13496,12169,6,3,1
13497,12170,1,3,1
13498,12171,8,6,2
13499,12172,6,5,1
13500,12173,2,3,2
13501,12174,6,6,2
13502,12175,1,5,1
13503,12176,5,3,1
13504,12177,7,5,2
13505,12178,7,5,1
13506,12179,7,3,2
13507,12180,2,5,2
13508,12181,3,2,1
13509,12182,7,4,2
13510,12183,2,1,2
13511,12184,8,1,1
13512,12185,3,5,1
13513,12186,6,1,2
13514,12187,1,1,1
13516,12188,4,4,2
13517,12189,1,6,2
13518,12190,4,5,2
13519,12191,7,5,2
13520,12192,4,2,1
13521,12193,2,4,1
13522,12194,6,4,2
13523,12195,5,4,2
13524,12196,6,2,2
13525,12197,2,6,2
13526,12198,2,3,1
13527,12199,4,4,2
13528,12200,4,2,1
13530,12201,4,1,1
13531,12202,3,2,1
13532,12203,7,6,2
13533,12204,5,3,2
13535,12205,8,5,2
13536,12206,5,5,1
13537,12207,2,7,1
13538,12208,3,1,1
13539,12209,5,5,1
13540,12210,8,6,2
13542,12211,7,7,2
13543,12212,5,6,1
13545,12213,7,4,1
13546,12214,8,2,2
13547,12215,3,1,2
13549,12216,3,1,2
13550,12217,8,6,1
13551,12218,4,2,2
13553,12219,3,4,2
13554,12220,7,4,1
13555,12221,2,5,1
13556,12222,8,1,1
13557,12223,1,2,1
13558,12224,7,3,1
13559,12225,1,3,1
13560,12226,4,4,2
13561,12227,1,3,1
13562,12228,5,2,1
13564,12229,7,7,2
13565,12230,6,7,2
13566,12231,5,7,1
13567,12232,6,4,1
13568,12233,3,6,1
13569,12234,1,7,1
13570,12235,7,7,2
13571,12236,6,6,2
13572,12237,8,6,2
13573,12238,2,5,1
13574,12239,2,3,1
13575,12240,4,7,1
13576,12241,2,3,1
13577,12242,7,5,1
13578,12243,6,1,2
13579,12244,3,6,1
13580,12245,1,1,2
13581,12246,8,6,2
13582,12247,4,3,2
13583,12248,4,6,1
13584,12249,7,2,1
13585,12250,1,2,1
13586,12251,7,2,1
13587,12252,5,4,1
13588,12253,8,3,1
13589,12254,2,2,2
13591,12255,5,6,1
13592,12256,7,5,2
13593,12257,2,5,2
13594,12258,7,5,2
13595,12259,2,7,1
13596,12260,8,2,1
13597,12261,2,4,1
13598,12262,5,7,2
13599,12263,2,7,2
13600,12264,5,7,2
13601,12265,7,4,1
13603,12266,8,4,2
13604,12267,5,5,2
13605,12268,6,5,2
13606,12269,6,7,2
13608,12270,7,7,2
13609,12271,6,6,2
13610,12272,5,3,2
13611,12273,4,3,2
13612,12274,6,3,1
13613,12275,8,5,2
13614,12276,3,1,1
13615,12277,4,7,2
13616,12278,8,4,2
13617,12279,5,4,2
13619,12280,6,5,2
13620,12281,1,1,2
13621,12282,1,5,2
13622,12283,7,3,1
13623,12284,4,4,2
13624,12285,3,2,2
13625,12286,7,5,2
13626,12287,4,2,2
13627,12288,4,1,1
13628,12289,5,6,2
13629,12290,5,2,2
13630,12291,6,3,2
13631,12292,1,4,1
13632,12293,8,7,2
13633,12294,5,6,2
13634,12295,4,2,1
13635,12296,6,2,1
13637,12297,2,2,1
13638,12298,7,7,2
13639,12299,7,3,1
13640,12300,7,2,1
13641,12301,8,6,2
13642,12302,2,2,2
13643,12303,6,2,2
13645,12304,5,1,1
13646,12305,7,2,2
13648,12306,2,2,1
13650,12307,4,4,1
13652,12308,4,5,2
13653,12309,8,2,2
13654,12310,4,3,1
13655,12311,7,1,2
13656,12312,6,4,2
13657,12313,2,3,1
13658,12314,6,3,2
13659,12315,4,4,1
13660,12316,8,4,1
13661,12317,7,2,2
13662,12318,8,1,1
13663,12319,5,5,1
13664,12320,8,6,2
13665,12321,3,6,1
13666,12322,1,1,2
13667,12323,1,5,2
13668,12324,1,7,2
13669,12325,4,2,1
13670,12326,2,6,2
13671,12327,7,4,1
13672,12328,1,1,2
13673,12329,7,6,2
13674,12330,6,2,2
13675,12331,2,5,1
13676,12332,7,3,2
13677,12333,3,5,2
13678,12334,6,3,1
13679,12335,3,4,1
13680,12336,2,1,1
