,age,job,marital,education,balance,housing,duration,campaign,approval
3340,49.0,2,1,1,199,1,113.0,2,1
3341,53.0,0,1,2,459,1,558.0,1,2
3342,42.0,10,1,2,8131,2,69.0,1,1
3343,40.0,7,1,2,-378,2,541.0,1,1
3344,30.0,1,2,1,395,1,429.0,1,1
3345,31.0,9,3,2,10787,2,135.0,2,1
3346,55.0,0,1,2,865,2,96.0,1,1
3347,36.0,4,1,3,340,2,68.0,2,1
3348,31.0,1,2,2,1882,1,529.0,2,1
3349,26.0,4,1,3,265,1,650.0,2,1
3350,31.0,0,1,2,389,2,69.0,1,1
3351,49.0,0,1,2,0,2,71.0,7,1
3352,54.0,4,1,3,384,2,30.0,7,1
3353,47.0,4,3,3,94,2,9.0,19,1
3354,61.0,4,1,2,1471,1,331.0,2,1
3355,49.0,1,1,1,937,2,66.0,1,1
3356,51.0,9,1,2,500,2,26.0,6,1
3357,53.0,1,1,1,25,2,266.0,3,1
3358,35.0,4,1,3,365,1,168.0,2,1
3359,25.0,10,2,2,34,1,316.0,1,1
3360,79.0,5,1,1,429,1,1006.0,2,2
3361,53.0,9,1,1,6839,2,77.0,1,1
3362,21.0,8,2,2,6,1,622.0,1,1
3363,33.0,1,1,2,467,2,494.0,2,1
3364,40.0,6,3,2,1876,1,269.0,1,1
3365,34.0,2,1,2,1847,2,543.0,3,1
3366,52.0,11,1,1,247,1,268.0,6,1
3367,27.0,0,1,2,897,1,397.0,1,2
3368,57.0,7,3,2,4664,1,22.0,4,1
3369,51.0,6,3,2,1291,2,51.0,2,1
3370,31.0,8,2,3,64,1,208.0,1,1
3371,49.0,10,1,3,-471,2,77.0,3,1
3372,32.0,4,2,3,1160,2,450.0,2,1
3373,28.0,0,2,3,14,1,201.0,1,1
3374,33.0,1,1,2,26,2,342.0,3,1
3375,50.0,1,1,4,452,1,181.0,2,1
3376,42.0,1,2,2,382,2,294.0,1,1
3377,45.0,0,1,4,2033,1,123.0,1,1
3378,34.0,10,1,2,0,2,172.0,1,1
3379,56.0,0,3,4,789,2,1022.0,1,1
3380,33.0,1,2,2,142,2,123.0,1,1
3381,34.0,0,1,2,645,2,420.0,1,1
3382,37.0,1,1,4,897,2,119.0,2,1
3383,37.0,1,1,2,103,2,153.0,1,1
3384,35.0,0,2,2,847,2,85.0,2,1
3385,38.0,11,2,3,0,1,260.0,3,2
3386,32.0,1,1,2,517,2,528.0,1,1
3387,52.0,9,2,3,1308,2,361.0,1,1
3388,49.0,7,1,2,66,2,59.0,4,1
3389,46.0,4,3,2,361,2,86.0,7,1
3390,42.0,2,1,1,66,2,139.0,1,1
3391,36.0,1,1,4,70,2,219.0,4,1
3392,32.0,7,1,2,180,2,45.0,2,1
3393,49.0,9,1,3,279,2,168.0,4,1
3394,46.0,7,1,2,4,1,268.0,1,2
3395,40.0,2,1,2,1416,2,210.0,2,1
3396,36.0,0,1,2,465,2,160.0,1,1
3397,36.0,0,1,2,998,2,1044.0,2,1
3398,34.0,9,1,2,550,1,601.0,1,1
3399,46.0,4,1,3,1285,2,89.0,1,1
3400,32.0,7,1,3,4908,1,491.0,2,1
3401,32.0,10,2,3,336,2,139.0,1,1
3402,32.0,4,2,3,131,1,267.0,3,1
3403,43.0,4,1,3,348,1,88.0,3,1
3404,25.0,6,2,3,453,2,134.0,1,1
3405,55.0,0,1,2,1102,2,126.0,2,1
3406,24.0,0,2,2,926,2,191.0,1,1
3407,40.0,4,3,3,502,2,267.0,4,1
3408,38.0,4,2,3,8669,2,5.0,3,1
3409,48.0,1,2,1,316,1,560.0,2,1
3410,36.0,4,1,3,9324,2,138.0,8,1
3411,57.0,4,1,3,0,1,188.0,4,1
3412,45.0,0,1,2,72,2,262.0,2,1
3413,33.0,6,2,3,61,1,836.0,3,2
3414,38.0,9,2,2,173,1,150.0,4,1
3415,26.0,7,2,2,-162,2,44.0,2,1
3416,30.0,4,2,3,47,1,11.0,17,1
3417,55.0,7,3,3,1983,2,123.0,1,1
3418,34.0,1,1,2,326,2,150.0,2,1
3419,60.0,0,1,2,2552,1,255.0,2,1
3420,36.0,4,2,3,1283,1,92.0,5,1
3421,65.0,3,1,1,2179,2,112.0,7,1
3422,39.0,6,1,3,1047,1,554.0,1,2
3423,52.0,1,1,1,36,1,109.0,2,1
3424,55.0,9,1,2,-308,1,781.0,1,2
3425,26.0,4,2,3,1177,1,116.0,1,1
3426,40.0,6,1,1,2077,2,363.0,1,1
3427,52.0,2,1,2,0,1,82.0,2,1
3428,29.0,6,1,3,1,1,167.0,3,1
3429,41.0,1,1,1,7735,2,220.0,1,1
3430,30.0,9,2,3,1922,2,546.0,1,1
3431,28.0,8,2,2,153,1,1124.0,2,2
3432,26.0,1,1,2,2770,2,141.0,1,1
3433,58.0,4,1,2,139,1,188.0,1,1
3434,29.0,4,2,3,21,2,107.0,4,1
3435,48.0,9,1,2,178,2,320.0,4,1
3436,35.0,1,1,2,444,2,244.0,3,1
3437,26.0,7,2,2,209,2,319.0,2,1
3438,49.0,1,1,4,3096,1,147.0,2,1
3439,34.0,0,1,2,5320,1,114.0,6,1
3440,32.0,7,1,2,4885,2,400.0,2,1
3441,31.0,0,1,2,0,2,79.0,3,1
3442,48.0,10,1,1,5462,1,29.0,4,1
3443,40.0,1,1,2,6767,2,97.0,2,1
3444,42.0,9,3,2,2974,2,187.0,5,1
3445,48.0,9,1,2,427,1,201.0,1,1
3446,38.0,7,1,2,8876,1,280.0,1,1
3447,53.0,4,1,3,146,1,150.0,1,1
3448,59.0,5,3,2,319,1,129.0,1,1
3449,28.0,10,2,2,304,1,516.0,1,1
3450,41.0,1,1,1,389,2,127.0,2,1
3451,50.0,4,2,1,766,1,174.0,2,1
3452,31.0,0,1,2,0,2,82.0,5,1
3453,30.0,9,2,2,3107,2,1516.0,2,1
3454,59.0,0,3,2,174,2,204.0,1,1
3455,33.0,9,3,2,-305,1,109.0,1,1
3456,35.0,6,1,2,670,1,378.0,1,1
3457,30.0,4,2,3,6164,2,152.0,11,1
3458,71.0,5,1,2,2850,1,185.0,1,2
3459,30.0,7,2,1,79,2,317.0,1,1
3460,24.0,7,1,2,110,2,27.0,1,1
3461,34.0,9,2,2,5039,1,205.0,6,1
3462,34.0,1,1,2,360,2,46.0,1,1
3463,52.0,0,1,2,199,1,978.0,2,1
3464,33.0,6,2,2,238,2,45.0,5,1
3465,38.0,1,1,2,5092,2,145.0,6,1
3466,41.0,0,3,2,1088,2,138.0,1,1
3467,42.0,4,3,3,221,2,720.0,2,1
3468,38.0,1,3,2,889,1,362.0,1,1
3469,48.0,1,1,1,750,2,90.0,6,1
3470,34.0,9,2,2,0,2,214.0,1,1
3471,46.0,1,1,1,1291,2,142.0,3,1
3472,33.0,9,1,2,1844,2,241.0,3,1
3473,40.0,4,1,3,89,2,148.0,6,1
3474,36.0,0,1,2,4280,1,227.0,6,1
3475,32.0,9,2,2,0,1,126.0,2,1
3476,33.0,1,1,2,625,2,410.0,1,1
3477,55.0,9,1,4,574,2,243.0,2,1
3478,58.0,4,1,1,320,2,171.0,2,1
3479,25.0,9,2,3,468,2,147.0,1,1
3480,47.0,7,1,2,440,2,91.0,1,1
3481,40.0,10,1,2,0,2,332.0,1,1
3482,59.0,5,1,2,5706,2,471.0,2,1
3483,40.0,4,1,3,7780,1,364.0,1,1
3484,30.0,4,1,2,-559,2,98.0,1,1
3485,25.0,2,2,3,16874,2,117.0,2,1
3486,58.0,5,1,1,1987,1,185.0,4,1
3487,39.0,2,1,4,98,2,59.0,3,1
3488,40.0,6,1,3,642,1,147.0,3,1
3489,38.0,1,1,2,526,2,553.0,2,1
3490,66.0,4,2,3,6483,1,275.0,1,1
3491,47.0,4,1,3,2306,1,239.0,4,2
3492,37.0,1,1,2,954,2,402.0,9,1
3493,36.0,4,2,3,-679,2,172.0,1,1
3494,50.0,1,1,1,-1,1,195.0,2,1
3495,76.0,5,1,1,2590,1,68.0,12,1
3496,58.0,4,2,3,331,1,82.0,3,1
3497,42.0,0,1,2,4209,2,57.0,6,1
3498,58.0,7,3,2,462,1,495.0,1,2
3499,28.0,6,2,3,0,2,479.0,1,1
3500,41.0,9,1,2,0,1,141.0,2,1
3501,30.0,4,1,3,151,1,82.0,4,1
3502,32.0,4,3,3,883,2,798.0,1,2
3503,27.0,7,2,2,266,1,232.0,1,1
3504,48.0,4,1,3,0,1,60.0,5,1
3505,36.0,9,1,3,491,2,103.0,3,1
3506,54.0,4,1,3,3,1,443.0,1,1
3507,36.0,1,1,2,198,2,400.0,2,1
3508,52.0,3,1,2,14363,1,132.0,1,1
3509,34.0,9,3,2,0,2,374.0,16,1
3510,43.0,9,1,2,136,1,363.0,7,2
3511,32.0,4,2,3,28,1,111.0,2,1
3512,33.0,4,2,3,335,1,130.0,4,1
3513,51.0,3,1,4,174,1,308.0,3,1
3514,39.0,10,1,2,270,2,116.0,1,1
3515,44.0,4,2,3,1206,1,160.0,2,1
3516,49.0,3,3,1,198,2,205.0,3,1
3517,25.0,9,1,3,914,2,185.0,2,1
3518,39.0,6,1,2,31,2,61.0,2,1
3519,54.0,9,1,2,0,1,159.0,2,1
3520,32.0,4,2,3,347,2,213.0,1,1
3521,36.0,4,1,3,860,2,294.0,15,1
3522,54.0,9,1,2,89,2,140.0,3,1
3523,31.0,9,1,2,0,2,71.0,1,1
3524,45.0,7,1,2,0,1,47.0,7,1
3525,31.0,0,2,2,68,2,570.0,2,1
3526,45.0,9,1,2,-149,2,287.0,2,1
3527,33.0,7,3,2,2411,2,130.0,1,2
3529,43.0,11,2,3,2731,1,11.0,7,1
3530,50.0,4,1,3,112,2,70.0,5,1
3531,44.0,4,3,3,0,1,54.0,2,1
3532,42.0,7,1,2,3620,2,22.0,16,1
3533,26.0,1,2,2,179,1,103.0,3,1
3534,47.0,0,2,2,1544,2,104.0,1,1
3535,48.0,1,1,1,199,1,29.0,2,1
3536,60.0,1,1,4,231,2,57.0,2,1
3537,27.0,0,3,2,76,2,236.0,1,1
3538,30.0,10,2,3,302,1,528.0,3,2
3539,28.0,0,2,2,189,2,68.0,2,1
3540,58.0,5,1,1,565,1,876.0,1,2
3541,37.0,2,1,3,310,1,76.0,1,1
3542,36.0,7,1,2,1746,2,99.0,1,1
3543,39.0,9,1,2,6,2,122.0,3,1
3544,52.0,10,1,1,-110,1,141.0,1,1
3545,55.0,5,1,2,2749,2,58.0,2,1
3546,30.0,4,2,3,6495,1,78.0,3,1
3547,36.0,1,2,2,35,2,435.0,3,1
3548,39.0,0,1,2,-650,1,123.0,2,1
3549,47.0,1,1,1,292,1,210.0,3,1
3550,42.0,3,2,1,5774,2,54.0,2,1
3551,42.0,4,1,2,2416,2,138.0,4,1
3552,58.0,5,1,2,35,1,336.0,7,1
3553,68.0,5,1,2,19317,2,249.0,1,2
3554,43.0,9,1,2,50,1,63.0,1,1
3555,44.0,1,1,2,-674,2,257.0,1,1
3556,49.0,9,1,3,3726,1,875.0,2,2
3557,57.0,5,1,3,1180,2,191.0,2,1
3558,61.0,6,3,3,6610,1,481.0,2,2
3559,36.0,0,2,2,319,2,120.0,2,1
3560,31.0,1,1,2,1545,2,207.0,1,1
3561,51.0,9,1,3,1315,1,303.0,2,1
3562,31.0,9,2,3,424,1,93.0,2,1
3563,56.0,1,1,1,151,1,128.0,1,1
3564,30.0,9,2,3,-970,1,194.0,2,1
3565,38.0,7,1,2,-762,2,408.0,2,1
3566,35.0,7,1,2,181,2,5.0,3,1
3567,31.0,1,1,4,-120,2,231.0,2,1
3568,39.0,0,3,2,1022,2,20.0,3,1
3569,50.0,4,1,3,78,2,218.0,3,1
3570,39.0,9,1,3,209,1,36.0,2,1
3571,26.0,0,1,2,2469,1,136.0,8,1
3572,55.0,9,1,2,0,1,336.0,1,1
3573,43.0,1,3,1,328,1,192.0,1,1
3574,34.0,3,1,3,0,1,141.0,1,1
3575,51.0,6,1,1,307,2,65.0,2,1
3576,31.0,4,1,3,1384,2,203.0,2,1
3577,32.0,4,1,3,0,1,104.0,9,1
3578,53.0,9,1,2,719,2,230.0,1,1
3579,44.0,4,3,3,0,1,71.0,1,1
3580,38.0,2,1,3,6704,2,205.0,2,1
3581,47.0,6,1,3,4543,2,162.0,1,1
3582,36.0,4,1,3,0,2,145.0,2,1
3583,30.0,4,2,3,149,2,220.0,2,1
3584,46.0,1,1,2,-1400,2,309.0,3,1
3585,33.0,2,1,2,-118,2,421.0,3,1
3586,43.0,1,1,2,2160,1,261.0,1,2
3587,38.0,4,1,3,3452,1,132.0,2,1
3588,27.0,9,2,2,842,1,273.0,1,1
3589,38.0,4,1,4,3576,1,349.0,2,2
3590,41.0,10,1,3,1666,1,291.0,3,1
3591,29.0,9,1,2,0,2,83.0,6,1
3592,39.0,7,1,2,0,2,793.0,2,1
3593,42.0,1,2,1,1628,2,119.0,1,1
3594,47.0,7,1,2,51,2,312.0,1,1
3595,30.0,1,2,2,447,1,103.0,6,1
3596,34.0,0,1,2,396,2,101.0,3,1
3597,45.0,3,1,1,4994,1,48.0,1,1
3598,43.0,0,1,2,3215,2,228.0,3,1
3599,59.0,1,1,1,2814,1,81.0,3,1
3600,50.0,9,1,2,0,1,152.0,2,1
3601,39.0,1,1,2,293,2,160.0,3,1
3602,36.0,9,1,2,474,2,59.0,1,1
3603,44.0,1,1,2,16178,2,297.0,1,1
3604,36.0,9,1,3,0,1,147.0,2,1
3605,27.0,4,2,3,88,1,143.0,1,1
3606,29.0,7,1,2,308,2,75.0,1,1
3607,70.0,5,1,2,1164,1,338.0,3,1
3608,44.0,4,1,3,13893,1,29.0,2,1
3609,55.0,4,1,3,0,2,159.0,2,1
3610,36.0,9,3,2,-435,2,85.0,8,1
3611,28.0,9,2,2,389,2,15.0,7,1
3612,50.0,4,3,3,356,1,198.0,2,1
3613,49.0,9,1,2,2718,1,114.0,2,1
3614,71.0,5,3,3,261,1,1117.0,2,1
3615,31.0,0,2,2,757,1,343.0,2,1
3616,45.0,4,2,3,16,1,59.0,2,1
3617,42.0,1,1,2,-422,1,31.0,1,1
3618,45.0,0,1,2,248,1,212.0,2,1
3619,47.0,9,1,1,145,2,157.0,6,1
3620,60.0,5,3,2,598,1,96.0,1,1
3621,35.0,4,1,3,949,2,245.0,2,1
3622,31.0,9,2,3,614,1,72.0,4,1
3623,33.0,1,1,1,1209,2,700.0,1,1
3624,50.0,6,1,3,202,2,107.0,1,1
3625,51.0,1,1,2,1840,2,312.0,3,1
3626,34.0,9,1,2,114,2,153.0,1,1
3627,56.0,7,1,2,-229,1,55.0,10,1
3628,29.0,7,1,2,182,2,38.0,3,1
3629,31.0,1,1,2,401,1,96.0,3,1
3630,44.0,9,3,4,759,2,397.0,1,1
3631,55.0,5,1,2,4194,1,208.0,3,1
3632,35.0,8,2,4,0,1,122.0,3,1
3633,36.0,9,1,3,629,2,109.0,1,1
3634,54.0,5,1,2,153,2,74.0,1,1
3635,32.0,4,1,3,553,2,72.0,1,1
3636,36.0,4,3,3,1057,1,383.0,2,1
3637,60.0,5,1,2,78,2,113.0,3,1
3638,32.0,9,2,2,-28,1,400.0,1,1
3639,57.0,4,1,3,929,1,387.0,8,1
3640,34.0,1,1,1,428,2,59.0,2,1
3641,27.0,8,2,2,268,2,528.0,1,1
3642,52.0,4,2,3,83,1,1223.0,6,2
3643,45.0,0,3,4,998,2,38.0,2,1
3644,58.0,0,2,2,2223,1,1139.0,2,1
3645,39.0,1,2,1,6,2,286.0,2,1
3646,48.0,1,2,2,312,2,369.0,2,1
3647,36.0,4,2,2,0,1,333.0,5,1
3648,31.0,9,2,2,691,2,198.0,1,1
3649,41.0,4,1,3,771,2,106.0,8,1
3650,30.0,6,2,2,192,1,423.0,1,1
3651,57.0,5,1,3,0,1,116.0,4,1
3652,29.0,0,2,2,1070,2,30.0,1,2
3653,29.0,7,3,2,84,2,1101.0,2,2
3654,30.0,4,2,3,2,1,102.0,1,1
3655,44.0,4,1,3,1242,2,384.0,6,1
3656,33.0,8,2,4,5969,1,156.0,2,1
3657,56.0,0,3,2,3337,2,99.0,3,1
3658,26.0,7,2,2,1347,1,280.0,6,2
3659,52.0,9,1,2,64,1,20.0,2,1
3660,32.0,4,2,2,249,2,258.0,1,1
3661,36.0,9,2,2,0,1,85.0,6,1
3662,26.0,1,1,2,128,1,355.0,1,1
3663,37.0,1,1,2,196,2,66.0,3,1
3664,34.0,9,1,2,351,2,467.0,1,1
3665,26.0,7,2,2,5533,2,582.0,2,1
3666,32.0,7,1,2,38,2,744.0,1,2
3667,30.0,4,2,3,35,1,185.0,4,1
3668,27.0,9,2,2,235,2,13.0,5,1
3669,42.0,0,2,2,30,2,98.0,1,1
3670,33.0,1,2,1,92,2,127.0,1,1
3671,37.0,1,1,2,67,1,45.0,2,1
3672,45.0,1,1,2,4022,2,244.0,3,1
3673,36.0,2,1,3,3057,1,2769.0,4,2
3674,39.0,4,2,3,0,2,561.0,4,1
3675,33.0,4,2,3,349,1,182.0,1,1
3676,47.0,7,1,2,2322,1,618.0,1,1
3677,49.0,2,1,2,167,2,198.0,3,1
3678,46.0,4,3,2,558,1,126.0,6,1
3679,31.0,7,1,2,-230,2,715.0,1,1
3680,43.0,10,3,2,4094,2,63.0,1,1
3681,30.0,1,2,2,239,2,412.0,1,2
3682,43.0,4,3,3,497,1,66.0,1,1
3683,42.0,1,1,2,179,2,96.0,1,1
3684,30.0,0,2,3,305,1,633.0,1,2
3685,33.0,4,2,3,-67,2,364.0,1,1
3686,41.0,0,1,2,4539,1,298.0,3,1
3687,29.0,1,2,2,770,2,341.0,1,1
3688,38.0,10,1,2,-673,2,364.0,1,1
3689,29.0,9,1,3,858,2,234.0,7,1
3690,80.0,3,1,1,0,1,639.0,1,2
3691,38.0,4,2,3,5244,1,310.0,4,1
3692,36.0,1,3,1,117,2,123.0,4,1
3693,38.0,6,1,3,846,1,253.0,1,1
3694,44.0,4,1,2,0,2,96.0,2,1
3695,31.0,4,1,3,1331,1,297.0,1,2
3696,31.0,7,2,2,31,2,501.0,2,1
3697,57.0,0,3,1,179,2,67.0,1,1
3698,37.0,1,1,1,543,2,281.0,1,1
3699,50.0,1,1,2,253,2,475.0,2,1
3700,60.0,5,1,1,71188,1,205.0,1,1
3701,51.0,4,1,3,5108,2,272.0,1,1
3702,48.0,1,1,2,1738,2,349.0,1,1
3703,42.0,1,1,1,-97,2,216.0,4,1
3704,36.0,1,1,2,199,2,183.0,1,1
3705,43.0,4,1,3,489,2,130.0,1,1
3706,31.0,0,1,1,355,2,61.0,6,1
3707,49.0,9,2,2,-97,2,92.0,2,1
3708,35.0,4,3,3,473,1,37.0,2,1
3709,44.0,2,1,2,6649,2,354.0,2,1
3710,34.0,6,1,3,263,1,203.0,1,1
3711,46.0,1,1,2,781,1,152.0,1,1
3712,49.0,1,1,1,1032,2,41.0,5,1
3713,32.0,1,1,2,119,1,20.0,5,1
3714,35.0,4,3,3,434,2,277.0,1,1
3715,51.0,0,1,2,2967,1,83.0,2,1
3716,57.0,5,3,2,-331,2,531.0,1,1
3717,59.0,4,1,3,1585,1,91.0,5,1
3718,40.0,7,3,4,4384,2,315.0,1,1
3719,49.0,4,2,3,588,1,70.0,9,1
3720,51.0,4,1,2,3180,2,384.0,1,1
3721,35.0,0,1,2,0,1,105.0,3,1
3722,29.0,6,1,2,-76,2,305.0,2,1
3723,32.0,7,2,2,152,2,158.0,2,2
3724,37.0,3,3,2,1040,2,199.0,1,1
3725,49.0,10,1,1,-384,2,25.0,1,1
3726,45.0,9,1,4,473,2,147.0,1,1
3727,34.0,9,2,2,475,2,538.0,8,1
3728,53.0,9,1,2,0,1,77.0,9,1
3729,42.0,2,1,1,149,1,94.0,2,1
3730,43.0,9,1,2,3285,2,1721.0,2,2
3731,52.0,5,1,2,424,1,143.0,1,1
3732,34.0,1,2,2,79,1,104.0,1,1
3733,34.0,9,3,3,674,2,587.0,2,2
3734,27.0,7,1,2,0,2,1608.0,13,2
3735,43.0,10,1,3,58,2,48.0,4,1
3736,41.0,9,1,3,532,2,74.0,1,1
3737,72.0,5,1,2,4130,1,427.0,1,1
3738,35.0,1,1,1,422,2,73.0,1,1
3739,41.0,4,1,3,437,2,14.0,21,1
3740,36.0,1,3,1,-308,2,725.0,1,2
3741,51.0,3,1,1,30,2,333.0,2,1
3742,37.0,6,1,3,137,1,244.0,6,1
3743,42.0,0,2,2,-247,2,519.0,1,2
3744,26.0,0,2,2,321,2,242.0,7,1
3745,23.0,7,2,2,250,2,222.0,1,1
3746,50.0,4,1,3,-470,2,130.0,2,1
3747,37.0,1,1,2,140,2,490.0,1,1
3748,35.0,4,1,3,2793,1,258.0,2,1
3749,37.0,4,1,3,410,1,337.0,2,1
3750,79.0,5,3,4,2628,1,220.0,7,1
3751,39.0,9,1,2,116,1,79.0,2,1
3752,47.0,7,1,2,0,2,250.0,1,1
3753,44.0,1,1,2,878,2,130.0,1,1
3754,36.0,4,2,3,2944,1,882.0,8,2
3755,33.0,1,2,2,3975,2,515.0,1,1
3756,42.0,7,1,2,96,2,238.0,3,1
3757,35.0,9,2,3,2288,1,32.0,2,1
3758,31.0,1,1,2,472,2,907.0,2,1
3759,58.0,7,1,1,65,1,162.0,1,1
3760,46.0,4,1,3,0,1,70.0,2,1
3761,41.0,0,2,2,400,2,99.0,6,1
3762,58.0,9,1,2,7495,2,325.0,1,1
3764,31.0,10,1,2,24,2,631.0,1,1
3765,55.0,9,3,2,3450,1,169.0,1,2
3766,38.0,9,2,2,311,2,61.0,2,1
3767,55.0,3,1,2,139,1,256.0,2,1
3768,47.0,4,2,3,0,1,58.0,3,1
3769,51.0,3,1,1,492,2,142.0,3,1
3770,46.0,4,2,3,334,2,36.0,6,1
3771,61.0,4,1,3,997,1,106.0,1,2
3772,47.0,4,2,3,440,1,71.0,4,1
3773,34.0,9,1,2,47,1,132.0,6,1
3774,34.0,1,1,2,1298,2,120.0,1,1
3775,41.0,4,3,3,3355,1,181.0,2,1
3776,36.0,1,3,2,-11,1,152.0,2,1
3777,26.0,1,2,2,396,2,302.0,1,1
3778,35.0,4,1,3,8,1,93.0,3,2
3779,36.0,1,1,2,1409,1,235.0,2,1
3780,26.0,4,2,3,170,1,129.0,1,2
3781,58.0,4,1,1,2769,2,94.0,2,1
3782,50.0,1,1,2,2320,2,310.0,1,1
3783,61.0,5,1,2,76,2,195.0,7,1
3785,49.0,1,2,1,3018,2,93.0,1,1
3786,74.0,5,1,2,921,1,394.0,2,2
3787,53.0,1,1,2,483,2,288.0,3,1
3788,46.0,6,1,2,390,2,208.0,2,1
3789,47.0,4,1,3,0,1,508.0,1,2
3790,42.0,1,2,1,92,1,86.0,2,1
3791,56.0,7,1,2,22196,2,189.0,1,1
3792,42.0,9,1,2,2,1,249.0,2,1
3793,49.0,3,1,1,249,2,450.0,1,1
3794,43.0,10,2,4,3274,2,680.0,1,1
3795,39.0,7,1,2,5731,2,175.0,2,1
3796,66.0,5,1,1,206,1,479.0,1,2
3797,30.0,9,2,3,2325,1,270.0,3,1
3798,38.0,4,2,3,0,1,164.0,1,1
3799,31.0,1,1,2,1664,2,158.0,1,1
3800,32.0,9,1,2,3333,1,50.0,4,1
3801,48.0,9,1,2,7020,1,80.0,2,1
3802,34.0,0,1,3,37,1,45.0,1,1
3803,28.0,8,2,2,28,1,220.0,2,1
3804,40.0,0,2,2,1670,2,161.0,2,1
3805,36.0,2,1,2,134,1,98.0,1,1
3806,52.0,5,1,2,603,1,79.0,1,1
3807,46.0,0,1,1,276,2,157.0,2,1
3808,25.0,9,2,2,2157,2,339.0,1,1
3809,13.0,1,1,2,161,2,274.0,2,1
3810,40.0,1,1,1,3658,2,977.0,1,1
3811,26.0,4,3,3,-402,1,127.0,2,1
3812,26.0,1,2,1,3342,2,329.0,4,1
3813,35.0,6,2,2,1732,1,1441.0,3,1
3814,40.0,0,2,2,263,2,231.0,1,1
3815,31.0,4,1,3,623,2,96.0,2,1
3816,32.0,0,1,2,3540,2,213.0,1,1
3817,33.0,0,1,2,95,2,335.0,1,2
3818,53.0,7,3,2,765,2,959.0,3,2
3819,46.0,9,3,2,-824,2,429.0,3,2
3820,28.0,4,2,3,5549,1,383.0,6,1
3821,31.0,1,1,2,191,2,40.0,1,1
3822,44.0,1,1,1,420,2,110.0,2,1
3823,35.0,0,1,2,0,1,326.0,1,1
3824,50.0,9,3,4,2706,2,179.0,3,1
3825,32.0,9,1,2,4,2,132.0,8,1
3826,51.0,0,1,2,423,2,95.0,1,1
3827,51.0,4,1,3,-892,2,248.0,2,1
3828,31.0,1,1,4,-120,2,100.0,3,1
3829,41.0,0,3,2,-365,2,226.0,10,1
3830,57.0,9,1,3,27069,1,174.0,3,1
3831,34.0,4,2,3,8038,2,29.0,3,1
3832,47.0,9,1,2,-938,2,176.0,2,1
3833,47.0,0,3,2,1139,2,106.0,2,1
3834,36.0,6,1,2,189,2,136.0,1,1
3835,29.0,3,2,3,19,1,110.0,2,2
3836,39.0,9,1,2,3663,1,230.0,3,1
3837,53.0,1,2,4,0,1,140.0,7,1
3838,47.0,1,1,2,-614,2,118.0,2,1
3839,51.0,9,3,2,2323,2,151.0,10,1
3840,48.0,1,1,2,425,2,693.0,2,1
3841,32.0,9,1,2,5122,1,31.0,1,1
3842,36.0,4,3,3,608,1,125.0,2,1
3843,50.0,11,1,1,341,2,670.0,4,2
3844,39.0,0,1,2,607,2,454.0,2,2
3845,31.0,1,1,2,1495,2,159.0,3,1
3846,49.0,0,1,2,381,1,504.0,2,1
3847,33.0,10,3,2,385,1,29.0,28,1
3848,26.0,4,2,3,1274,2,190.0,1,1
3849,27.0,1,1,2,362,2,332.0,2,1
3850,51.0,1,1,1,377,2,143.0,4,1
3851,26.0,0,2,2,802,1,77.0,1,1
3852,45.0,0,1,2,194,1,517.0,4,1
3853,54.0,9,1,2,-315,1,2029.0,1,2
3854,49.0,9,1,3,1843,2,269.0,1,1
3855,47.0,9,1,2,-9,1,457.0,2,1
3856,42.0,3,1,1,83,1,184.0,1,1
3857,50.0,2,1,3,433,2,47.0,4,1
3858,37.0,0,1,2,-107,2,158.0,2,1
3859,54.0,1,1,1,4503,1,168.0,3,1
3860,40.0,7,1,2,51,2,50.0,1,1
3861,50.0,7,1,2,961,1,757.0,4,1
3862,57.0,5,1,2,49,2,93.0,4,1
3863,33.0,9,1,2,3470,1,285.0,2,1
3864,49.0,9,1,2,-147,2,390.0,1,1
3865,35.0,7,1,2,0,2,146.0,2,1
3866,28.0,1,2,2,0,2,386.0,1,1
3867,58.0,4,1,3,172,1,145.0,7,1
3868,31.0,0,2,2,-407,1,230.0,1,1
3869,36.0,4,3,3,649,1,237.0,2,1
3870,49.0,1,2,1,1040,1,474.0,2,1
3871,30.0,10,1,2,142,2,350.0,4,1
3872,29.0,7,2,2,209,2,487.0,7,1
3873,50.0,4,1,4,3304,1,1009.0,2,1
3874,26.0,8,2,3,294,1,87.0,1,2
3875,27.0,3,1,2,4848,2,82.0,3,1
3876,32.0,1,2,2,1670,2,183.0,1,1
3877,62.0,11,1,2,367,1,139.0,5,1
3878,34.0,1,2,2,13683,2,115.0,3,1
3879,25.0,0,2,3,1420,1,124.0,2,1
3880,34.0,4,2,3,340,2,633.0,28,1
3881,44.0,9,2,2,1679,1,718.0,1,2
3882,38.0,4,1,3,1198,2,63.0,1,1
3883,57.0,0,1,2,169,1,180.0,1,1
3884,36.0,6,1,3,506,1,47.0,1,1
3885,41.0,2,1,2,1249,2,391.0,1,1
3886,36.0,4,2,3,678,1,85.0,3,1
3887,27.0,4,2,3,212,2,373.0,1,1
3888,37.0,9,3,2,23,1,289.0,2,1
3889,47.0,4,2,3,4402,1,805.0,1,2
3890,31.0,7,3,1,459,2,623.0,1,2
3891,39.0,6,1,2,4722,2,483.0,1,1
